Time;MEAN;MAX;MIN;RANGE;KURT;SKEW;ALSC;INSC;RMSC;condition
20,68333333;6,2689988;6,489944458;6,009292603;0,480651855;0,206835347;0,882580605;210003,9439;1316489,748;6,269166719;baseline
20,7;6,268581676;6,489944458;6,009292603;0,480651855;0,231981278;0,881663197;210003,9577;1316402,152;6,268745949;baseline
20,71666667;6,268157196;6,489944458;6,009292603;0,480651855;0,252292773;0,879360699;210003,9574;1316313,011;6,268317785;baseline
20,73333333;6,267717178;6,489944458;6,009292603;0,480651855;0,267931698;0,875934803;210003,9572;1316220,607;6,267874066;baseline
20,75;6,267243118;6,489944458;6,009292603;0,480651855;0,265812629;0,868468232;210003,8702;1316121,055;6,267396103;baseline
20,76666667;6,266766147;6,489944458;6,009292603;0,480651855;0,261271974;0,859957422;210003,8815;1316020,891;6,266915313;baseline
20,78333333;6,26632497;6,489944458;6,009292603;0,480651855;0,285936247;0,859977025;210003,8811;1315928,244;6,266470987;baseline
20,8;6,265892852;6,489944458;6,009292603;0,480651855;0,314308754;0,860815537;210003,8844;1315837,499;6,266035853;baseline
20,81666667;6,265428187;6,489944458;6,009292603;0,480651855;0,318568576;0,854461924;210003,885;1315739,919;6,265567801;baseline
20,83333333;6,264986185;6,489944458;6,009292603;0,480651855;0,333310246;0,850729614;210003,8934;1315647,099;6,265122648;baseline
20,85;6,264595295;6,489944458;6,009292603;0,480651855;0,367666466;0,852016767;210003,8952;1315565,012;6,264728995;baseline
20,86666667;6,264222982;6,489944458;6,009292603;0,480651855;0,412327674;0,856098679;210003,8966;1315486,826;6,264354154;baseline
20,88333333;6,26382435;6,489944458;6,009292603;0,480651855;0,451456718;0,858682928;210003,8923;1315403,114;6,263952942;baseline
20,9;6,263399943;6,489944458;6,009292603;0,480651855;0,490101958;0,861848775;210003,8948;1315313,988;6,263526126;baseline
20,91666667;6,262958721;6,489944458;6,009292603;0,480651855;0,526276166;0,864158419;210003,8892;1315221,331;6,263082583;baseline
20,93333333;6,262514472;6,489944458;6,009292603;0,480651855;0,556557955;0,863894268;210003,8981;1315128,039;6,262635885;baseline
20,95;6,262093264;6,489944458;6,009292603;0,480651855;0,598985679;0,865330566;210003,9325;1315039,585;6,262212412;baseline
20,96666667;6,2616844;6,489944458;6,009292603;0,480651855;0,645162843;0,869496095;210003,9377;1314953,724;6,26180139;baseline
20,98333333;6,261251488;6,489944458;6,009292603;0,480651855;0,681401732;0,869876498;210003,9373;1314862,812;6,261366229;baseline
21;6,260828409;6,489944458;6,009292603;0,480651855;0,724554837;0,872160245;210003,9397;1314773,966;6,260941071;baseline
21,01666667;6,260397397;6,489944458;6,009292603;0,480651855;0,764892018;0,87288222;210003,9526;1314683,453;6,260507972;baseline
21,03333333;6,259974296;6,489944458;6,009292603;0,480651855;0,807203235;0,873975963;210003,9529;1314594,602;6,260082811;baseline
21,05;6,259550565;6,489944458;6,009292603;0,480651855;0,852273288;0,8761666;210003,8965;1314505,619;6,259657183;baseline
21,06666667;6,259119446;6,489944458;6,009292603;0,480651855;0,89737621;0,877882024;210003,896;1314415,084;6,25922441;baseline
21,08333333;6,258693063;6,489944458;6,009292603;0,480651855;0,948763077;0,881418127;210003,8995;1314325,543;6,25879659;baseline
21,1;6,25827747;6,489944458;6,009292603;0,480651855;1,004610876;0,886750279;210003,8929;1314238,269;6,258379702;baseline
21,11666667;6,257881579;6,489944458;6,009292603;0,480651855;1,065537011;0,893766929;210003,8894;1314155,132;6,2579824;baseline
21,13333333;6,257480818;6,489944458;6,009292603;0,480651855;1,12449651;0,899228485;210003,8825;1314070,972;6,257580194;baseline
21,15;6,257087909;6,489944458;6,009292603;0,480651855;1,187451482;0,906365531;210003,8803;1313988,461;6,257186015;baseline
21,16666667;6,256702645;6,489944458;6,009292603;0,480651855;1,252515746;0,914957905;210003,8756;1313907,555;6,256799644;baseline
21,18333333;6,25631045;6,489944458;6,009292603;0,480651855;1,317975388;0,922396591;210003,8731;1313825,195;6,256406311;baseline
21,2;6,255943064;6,489944458;6,009292603;0,480651855;1,387795049;0,932604006;210003,8691;1313748,043;6,256037855;baseline
21,21666667;6,255610471;6,489944458;6,009292603;0,480651855;1,46547589;0,946247392;210003,8716;1313678,199;6,25570424;baseline
21,23333333;6,255278389;6,489944458;6,009292603;0,480651855;1,538085113;0,960411221;210003,875;1313608,462;6,255371349;baseline
21,25;6,254950293;6,489944458;6,009292603;0,480651855;1,617763648;0,974768952;210003,885;1313539,561;6,25504232;baseline
21,26666667;6,254618808;6,489944458;6,009292603;0,480651855;1,701101173;0,98903825;210003,8927;1313469,95;6,254709865;baseline
21,28333333;6,254294208;6,489944458;6,009292603;0,480651855;1,788901791;1,003848441;210003,8927;1313401,784;6,254384257;baseline
21,3;6,253975341;6,489944458;6,009292603;0,480651855;1,884578217;1,018780074;210003,9047;1313334,822;6,254064275;baseline
21,31666667;6,253675917;6,489944458;6,009292603;0,480651855;1,976164251;1,035218269;210003,9141;1313271,943;6,253763954;baseline
21,33333333;6,253379762;6,489944458;6,009292603;0,480651855;2,060943943;1,052141176;210003,9214;1313209,75;6,253467085;baseline
21,35;6,253066036;6,489944458;6,009292603;0,480651855;2,15216906;1,068304666;210003,9238;1313143,867;6,253152547;baseline
21,36666667;6,252778246;6,489944458;6,009292603;0,480651855;2,250659218;1,085887746;210003,9236;1313083,432;6,252863898;baseline
21,38333333;6,252497453;6,489944458;6,009292603;0,480651855;2,362046089;1,103251408;210003,9302;1313024,465;6,252582063;baseline
21,4;6,252197042;6,489944458;6,009292603;0,480651855;2,468087765;1,119891544;210003,9387;1312961,379;6,252280746;baseline
21,41666667;6,251865084;6,489944458;6,009292603;0,480651855;2,558610744;1,133833477;210003,9419;1312891,668;6,251948158;baseline
21,43333333;6,251542622;6,489944458;6,009292603;0,480651855;2,6499113;1,148820706;210003,9414;1312823,951;6,251625089;baseline
21,45;6,251239395;6,489944458;6,009292603;0,480651855;2,728433276;1,16387599;210003,9438;1312760,273;6,251321449;baseline
21,46666667;6,250981396;6,489944458;6,009292603;0,480651855;2,800089423;1,180423588;210003,9568;1312706,093;6,251063119;baseline
21,48333333;6,250765056;6,489944458;6,009292603;0,480651855;2,864758107;1,197966481;210003,9486;1312660,662;6,25084649;baseline
21,5;6,250549026;6,489944458;6,009292603;0,480651855;2,940871486;1,216377907;210003,9539;1312615,295;6,250630078;baseline
21,51666667;6,25031175;6,489944458;6,009292603;0,480651855;3,023267514;1,235250008;210003,9485;1312565,467;6,25039239;baseline
21,53333333;6,250060356;6,489944458;6,009292603;0,480651855;3,096627029;1,252389634;210003,956;1312512,675;6,250140692;baseline
21,55;6,249790619;6,489944458;6,009292603;0,480651855;3,16242553;1,267510071;210003,9574;1312456,03;6,249870747;baseline
21,56666667;6,249528229;6,489944458;6,009292603;0,480651855;3,252185496;1,286186136;210003,9598;1312400,928;6,249607932;baseline
21,58333333;6,249257347;6,489944458;6,009292603;0,480651855;3,351108536;1,30548038;210003,9633;1312344,043;6,249336562;baseline
21,6;6,248999983;6,489944458;6,009292603;0,480651855;3,458905483;1,326127768;210003,9628;1312289,996;6,249078644;baseline
21,61666667;6,24874416;6,489944458;6,009292603;0,480651855;3,574872707;1,347290691;210003,9612;1312236,274;6,248822202;baseline
21,63333333;6,248461454;6,489944458;6,009292603;0,480651855;3,683878667;1,366392447;210003,972;1312176,905;6,248538986;baseline
21,65;6,248143445;6,489944458;6,009292603;0,480651855;3,784517827;1,380567406;210003,973;1312110,123;6,24822057;baseline
21,66666667;6,247823606;6,489944458;6,009292603;0,480651855;3,86961179;1,391645934;210003,9787;1312042,957;6,247900479;baseline
21,68333333;6,247500481;6,489944458;6,009292603;0,480651855;3,950967838;1,401477402;210003,9762;1311975,101;6,247577148;baseline
21,7;6,247235147;6,489944458;6,009292603;0,480651855;4,06231276;1,421510296;210003,9838;1311919,381;6,247311347;baseline
21,71666667;6,247001297;6,489944458;6,009292603;0,480651855;4,193125793;1,444487386;210003,9854;1311870,272;6,247076887;baseline
21,73333333;6,246793589;6,489944458;6,009292603;0,480651855;4,313296331;1,466680397;210003,9828;1311826,654;6,246868653;baseline
21,75;6,246575715;6,489944458;6,009292603;0,480651855;4,403058611;1,485819238;210003,9786;1311780,9;6,24665048;baseline
21,76666667;6,246351696;6,489944458;6,009292603;0,480651855;4,482987351;1,50385665;210003,984;1311733,856;6,246426241;baseline
21,78333333;6,246119904;6,489944458;6,009292603;0,480651855;4,563318122;1,521323374;210003,9905;1311685,18;6,24619424;baseline
21,8;6,246034459;6,489944458;6,009292603;0,480651855;4,623636531;1,531454545;210003,988;1311667,236;6,246108543;baseline
21,81666667;6,246022842;6,489944458;6,009292603;0,480651855;4,636783405;1,533107663;210003,9931;1311664,797;6,246096863;baseline
21,83333333;6,246031365;6,489944458;6,009292603;0,480651855;4,627350843;1,53195932;210003,9976;1311666,587;6,246105433;baseline
21,85;6,245994346;6,489944458;6,009292603;0,480651855;4,661218769;1,537546089;210003,9971;1311658,813;6,246068272;baseline
21,86666667;6,245893724;6,489944458;6,009292603;0,480651855;4,732207087;1,551410574;210003,9977;1311637,682;6,245967382;baseline
21,88333333;6,245750498;6,489944458;6,009292603;0,480651855;4,827929379;1,570185119;210003,9978;1311607,605;6,245823803;baseline
21,9;6,245584108;6,489944458;6,009292603;0,480651855;4,946803917;1,591628375;210003,995;1311572,663;6,245656953;baseline
21,91666667;6,245434581;6,489944458;6,009292603;0,480651855;5,050274784;1,612120643;210003,9558;1311541,262;6,245507053;baseline
21,93333333;6,245280437;6,489944458;6,009292603;0,480651855;5,13957081;1,631114635;210003,9615;1311508,892;6,24535263;baseline
21,95;6,245091249;6,489944458;6,009292603;0,480651855;5,207321402;1,646101731;210003,9821;1311469,162;6,245163332;baseline
21,96666667;6,244839405;6,489944458;6,009292603;0,480651855;5,278551494;1,659494211;210003,984;1311416,275;6,244911398;baseline
21,98333333;6,244600305;6,489944458;6,009292603;0,480651855;5,358892495;1,675581156;210003,9859;1311366,064;6,244672156;baseline
22;6,244397289;6,489944458;6,009292603;0,480651855;5,464081005;1,696599127;210003,9752;1311323,431;6,24446884;baseline
22,01666667;6,244214009;6,489944458;6,009292603;0,480651855;5,601329637;1,718968225;210004,0034;1311284,942;6,244285118;baseline
22,03333333;6,244038727;6,489944458;6,009292603;0,480651855;5,73213047;1,742229245;210004,0009;1311248,133;6,244109409;baseline
22,05;6,243855271;6,489944458;6,009292603;0,480651855;5,845649319;1,764088941;210004,0063;1311209,607;6,243925629;baseline
22,06666667;6,243668869;6,489944458;6,009292603;0,480651855;5,946299885;1,78277144;210004,0299;1311170,462;6,243738996;baseline
22,08333333;6,243500103;6,489944458;6,009292603;0,480651855;6,052036129;1,803790264;210004,033;1311135,022;6,243569949;baseline
22,1;6,243338877;6,489944458;6,009292603;0,480651855;6,145431379;1,823153823;210004,0377;1311101,164;6,243408497;baseline
22,11666667;6,243202989;6,489944458;6,009292603;0,480651855;6,243790889;1,842247625;210004,0321;1311072,628;6,24327234;baseline
22,13333333;6,243058277;6,489944458;6,009292603;0,480651855;6,343834993;1,861944227;210004,0351;1311042,238;6,24312737;baseline
22,15;6,242911095;6,489944458;6,009292603;0,480651855;6,448566323;1,882128486;210004,0319;1311011,33;6,242979916;baseline
22,16666667;6,242742079;6,489944458;6,029891968;0,46005249;6,518392432;1,903374756;210003,9677;1310975,837;6,242810722;baseline
22,18333333;6,242555985;6,489944458;6,029891968;0,46005249;6,575395305;1,917068081;210003,9737;1310936,757;6,242624597;baseline
22,2;6,242349657;6,489944458;6,029891968;0,46005249;6,63146221;1,929865344;210003,9823;1310893,428;6,242418263;baseline
22,21666667;6,24214507;6,489944458;6,029891968;0,46005249;6,659782587;1,937533172;210003,9968;1310850,465;6,242213784;baseline
22,23333333;6,241960778;6,489944458;6,029891968;0,46005249;6,659460531;1,940830105;210003,9996;1310811,763;6,24202969;baseline
22,25;6,241759689;6,489944458;6,022644043;0,467300415;6,655970693;1,937471;210004,0246;1310769,535;6,241828888;baseline
22,26666667;6,241541723;6,489944458;6,022644043;0,467300415;6,665709964;1,940352599;210004,0175;1310723,762;6,241611121;baseline
22,28333333;6,241304532;6,489944458;6,022644043;0,467300415;6,68715065;1,94363951;210004,0149;1310673,952;6,241374108;baseline
22,3;6,241088411;6,489944458;6,022644043;0,467300415;6,734235303;1,953876431;210004,0204;1310628,566;6,241158032;baseline
22,31666667;6,240879131;6,489944458;6,022644043;0,467300415;6,803977028;1,96861515;210004,0228;1310584,618;6,240948696;baseline
22,33333333;6,240648758;6,489944458;6,022644043;0,467300415;6,907883635;1,987317182;210004,0277;1310536,239;6,24071815;baseline
22,35;6,240426596;6,489944458;6,022644043;0,467300415;6,96031336;1,997829167;210004,0306;1310489,585;6,240496019;baseline
22,36666667;6,240206669;6,489944458;6,022644043;0,467300415;6,976243443;2,001462999;210004,0296;1310443,401;6,240276271;baseline
22,38333333;6,239951226;6,489944458;6,022644043;0,467300415;7,004872569;2,003430078;210004,0259;1310389,758;6,240021001;baseline
22,4;6,23968077;6,489944458;6,022644043;0,467300415;7,021118789;2,000529346;210004,0329;1310332,962;6,239750799;baseline
22,41666667;6,239398629;6,489944458;6,022644043;0,467300415;7,034449669;1,995154065;210004,0302;1310273,712;6,23946894;baseline
22,43333333;6,239094583;6,489944458;6,022644043;0,467300415;7,159263984;2,007732785;210004,038;1310209,863;6,239164698;baseline
22,45;6,238768866;6,489944458;6,022644043;0,467300415;7,373365264;2,030373184;210004,0353;1310141,462;6,238838377;baseline
22,46666667;6,238399604;6,489944458;6,022644043;0,467300415;7,60680922;2,046071512;210004,0361;1310063,917;6,238468424;baseline
22,48333333;6,238013137;6,489944458;6,022644043;0,467300415;7,877539741;2,061486948;210004,0446;1309982,759;6,238081097;baseline
22,5;6,237604457;6,489944458;6,022644043;0,467300415;8,186285367;2,074385042;210004,0543;1309896,936;6,237671344;baseline
22,51666667;6,237176652;6,489944458;6,022644043;0,467300415;8,532131603;2,084067659;210004,0459;1309807,097;6,237242267;baseline
22,53333333;6,236664581;6,489944458;6,022644043;0,467300415;8,557823872;2,01996111;210004,044;1309699,562;6,236727988;baseline
22,55;6,236152293;6,489944458;6,022644043;0,467300415;8,849960801;1,977734569;210004,0524;1309591,982;6,236214244;baseline
22,56666667;6,235491863;6,478500366;6,022644043;0,455856323;6,658308968;1,625409672;210004,0483;1309453,291;6,235549178;baseline
22,58333333;6,234930144;6,478500366;6,022644043;0,455856323;6,705183647;1,510818219;210004,048;1309335,33;6,234985541;baseline
22,6;6,23436603;6,478500366;6,022644043;0,455856323;6,639626716;1,370220982;210004,0404;1309216,866;6,234419111;baseline
22,61666667;6,23384473;6,478500366;6,022644043;0,455856323;5,974279408;1,16162636;210004,0485;1309107,393;6,233895306;baseline
22,63333333;6,233260024;6,478500366;6,022644043;0,455856323;4,559093322;0,827459273;210004,0428;1308984,605;6,233307241;baseline
22,65;6,232926276;6,478500366;6,022644043;0,455856323;4,565812128;0,795521416;210004,0395;1308914,518;6,232973589;baseline
22,66666667;6,232567464;6,478500366;6,022644043;0,455856323;4,62501005;0,767461467;210004,039;1308839,167;6,2326146;baseline
22,68333333;6,232229171;6,478500366;6,022644043;0,455856323;4,683461598;0,747972646;210004,0414;1308768,126;6,232276178;baseline
22,7;6,231892462;6,478500366;6,022644043;0,455856323;4,71667709;0,725084134;210004,0429;1308697,417;6,231939519;baseline
22,71666667;6,231554576;6,478500366;6,022644043;0,455856323;4,712372776;0,692459089;210004,0476;1308626,461;6,231601976;baseline
22,73333333;6,23121521;6,478500366;6,022644043;0,455856323;4,654072236;0,635151732;210004,0524;1308555,194;6,231263458;baseline
22,75;6,230879918;6,478500366;6,022644043;0,455856323;4,580808793;0,569461784;210004,0621;1308484,783;6,230929235;baseline
22,76666667;6,230546426;6,478500366;6,022644043;0,455856323;4,509165039;0,521995112;210004,0605;1308414,75;6,230596593;baseline
22,78333333;6,230201867;6,478500366;6,022644043;0,455856323;4,462777098;0,482914104;210004,0572;1308342,392;6,230252688;baseline
22,8;6,229905041;6,478500366;6,022644043;0,455856323;4,382294951;0,457964703;210004,0588;1308280,059;6,229956559;baseline
22,81666667;6,229606245;6,478500366;6,022644043;0,455856323;4,304943405;0,435460397;210004,0623;1308217,311;6,229658434;baseline
22,83333333;6,229323805;6,478500366;6,022644043;0,455856323;4,221823518;0,41708556;210004,0634;1308157,999;6,229376661;baseline
22,85;6,229019011;6,478500366;6,022644043;0,455856323;4,150607549;0,394498121;210004,0617;1308093,992;6,229072522;baseline
22,86666667;6,228643574;6,478500366;6,022644043;0,455856323;4,172520145;0,366280871;210004,0609;1308015,15;6,228697074;baseline
22,88333333;6,228305531;6,478500366;6,022644043;0,455856323;4,199827499;0,352758912;210004,0638;1307944,162;6,228358944;baseline
22,9;6,228011442;6,478500366;6,022644043;0,455856323;4,205833553;0,350766357;210004,0616;1307882,403;6,228064912;baseline
22,91666667;6,227727407;6,478500366;6,022644043;0,455856323;4,164438671;0,3453613;210004,0578;1307822,755;6,22778123;baseline
22,93333333;6,227450643;6,478500366;6,022644043;0,455856323;4,122428323;0,341342276;210004,0567;1307764,635;6,227504824;baseline
22,95;6,22721912;6,478500366;6,022644043;0,455856323;4,13391704;0,348089391;210004,0541;1307716,015;6,227273316;baseline
22,96666667;6,227023677;6,478500366;6,022644043;0,455856323;4,247112989;0,35459887;210004,0593;1307674,972;6,227077339;baseline
22,98333333;6,226808711;6,478500366;6,022644043;0,455856323;4,417312471;0,346401875;210004,0589;1307629,829;6,226861434;baseline
23;6,226626196;6,478500366;6,022644043;0,455856323;4,552904194;0,350520161;210004,0531;1307591,501;6,22667832;baseline
23,01666667;6,22646476;6,478500366;6,022644043;0,455856323;4,666563875;0,358472754;210004,056;1307557,6;6,226516436;baseline
23,03333333;6,226299186;6,478500366;6,022644043;0,455856323;4,769152311;0,367982342;210004,0552;1307522,829;6,226350475;baseline
23,05;6,226138622;6,478500366;6,022644043;0,455856323;4,843528086;0,379850081;210004,0518;1307489,111;6,226189657;baseline
23,06666667;6,225954866;6,478500366;6,022644043;0,455856323;4,909217132;0,39225311;210004,053;1307450,522;6,226005686;baseline
23,08333333;6,225766404;6,478500366;6,022644043;0,455856323;4,989988069;0,404326229;210004,0535;1307410,945;6,22581695;baseline
23,1;6,22561641;6,478500366;6,022644043;0,455856323;5,028993516;0,417048472;210004,0496;1307379,446;6,225666849;baseline
23,11666667;6,22549497;6,478500366;6,022644043;0,455856323;5,04421926;0,428451314;210004,0501;1307353,944;6,225545385;baseline
23,13333333;6,225374438;6,478500366;6,022644043;0,455856323;5,034310778;0,437895513;210004,0411;1307328,632;6,225424913;baseline
23,15;6,225221917;6,478500366;6,022644043;0,455856323;5,018185121;0,448278072;210004,0288;1307296,603;6,225272488;baseline
23,16666667;6,225070041;6,478500366;6,022644043;0,455856323;5,008553848;0,458864509;210004,0234;1307264,709;6,225120685;baseline
23,18333333;6,224936801;6,478500366;6,022644043;0,455856323;5,008396427;0,470065817;210004,0166;1307236,728;6,22498748;baseline
23,2;6,224797592;6,478500366;6,022644043;0,455856323;5,011541403;0,481496214;210004,0116;1307207,494;6,224848297;baseline
23,21666667;6,22466817;6,478500366;6,022644043;0,455856323;5,006831493;0,491950085;210004,0143;1307180,316;6,224718927;baseline
23,23333333;6,224522845;6,478500366;6,022644043;0,455856323;4,978671576;0,500606495;210004,01;1307149,797;6,224573742;baseline
23,25;6,224379351;6,478500366;6,022644043;0,455856323;4,975528624;0,511608676;210004,0135;1307119,664;6,224430299;baseline
23,26666667;6,224216559;6,478500366;6,022644043;0,455856323;4,980324485;0,523182396;210004,0102;1307085,477;6,224267538;baseline
23,28333333;6,224024863;6,478500366;6,022644043;0,455856323;4,977916429;0,533539706;210004,0106;1307045,221;6,224075914;baseline
23,3;6,223848955;6,478500366;6,022644043;0,455856323;4,98444107;0,544902741;210004,0088;1307008,281;6,223900037;baseline
23,31666667;6,223698167;6,478500366;6,022644043;0,455856323;4,998065011;0,556780514;210004,01;1306976,615;6,223749246;baseline
23,33333333;6,223544566;6,478500366;6,022644043;0,455856323;5,011467984;0,568919182;210004,0078;1306944,359;6,223595647;baseline
23,35;6,223340841;6,478500366;6,022644043;0,455856323;5,021317248;0,578898692;210003,9985;1306901,577;6,223391951;baseline
23,36666667;6,223114244;6,478500366;6,022644043;0,455856323;5,006188892;0,584212926;210003,9923;1306853,991;6,2231655;baseline
23,38333333;6,222902367;6,478500366;6,022644043;0,455856323;4,987103549;0,590638409;210003,9904;1306809,497;6,222953786;baseline
23,4;6,222687434;6,478500366;6,022644043;0,455856323;4,931882873;0,592263582;210003,9859;1306764,361;6,222739172;baseline
23,41666667;6,222472062;6,478500366;6,022644043;0,455856323;4,871973321;0,592720301;210003,9796;1306719,133;6,222524146;baseline
23,43333333;6,222235062;6,478500366;6,022644043;0,455856323;4,810907966;0,592499256;210003,9389;1306669,363;6,22228749;baseline
23,45;6,221973163;6,478500366;6,022644043;0,455856323;4,749240421;0,584984503;210003,9366;1306614,364;6,222026029;baseline
23,46666667;6,221723304;6,478500366;6,022644043;0,455856323;4,700106041;0,581906597;210003,9362;1306561,894;6,221776523;baseline
23,48333333;6,221536709;6,478500366;6,022644043;0,455856323;4,645319865;0,585205364;210003,9363;1306522,709;6,221590239;baseline
23,5;6,221381856;6,478500366;6,022644043;0,455856323;4,629718394;0,594328376;210003,9258;1306490,19;6,221435508;baseline
23,51666667;6,221249551;6,478500366;6,022644043;0,455856323;4,65401592;0,606274457;210003,9198;1306462,406;6,221303155;baseline
23,53333333;6,221101819;6,478500366;6,022644043;0,455856323;4,68678363;0,619243137;210003,9159;1306431,382;6,221155347;baseline
23,55;6,220970059;6,478500366;6,022644043;0,455856323;4,683080889;0,629359482;210003,9136;1306403,712;6,22102365;baseline
23,56666667;6,220838768;6,478500366;6,022644043;0,455856323;4,663510796;0,637692918;210003,9084;1306376,141;6,220892486;baseline
23,58333333;6,220678268;6,478500366;6,022644043;0,455856323;4,674358741;0,649336707;210003,9028;1306342,436;6,220732003;baseline
23,6;6,220525907;6,478500366;6,022644043;0,455856323;4,689837524;0,661299068;210003,8961;1306310,44;6,22057964;baseline
23,61666667;6,220392469;6,478500366;6,022644043;0,455856323;4,693669558;0,671891431;210003,8936;1306282,418;6,22044624;baseline
23,63333333;6,220243256;6,478500366;6,022644043;0,455856323;4,688111164;0,68172877;210003,895;1306251,084;6,220297112;baseline
23,65;6,22008805;6,478500366;6,022644043;0,455856323;4,661125814;0,689136613;210003,8923;1306218,491;6,220142084;baseline
23,66666667;6,219916024;6,478500366;6,022644043;0,455856323;4,605525709;0,691270866;210003,877;1306182,365;6,219970374;baseline
23,68333333;6,219751162;6,478500366;6,022644043;0,455856323;4,523304559;0,687360931;210003,8768;1306147,744;6,219805958;baseline
23,7;6,219560269;6,478500366;6,022644043;0,455856323;4,456312183;0,685864004;210003,8754;1306107,656;6,219615472;baseline
23,71666667;6,219365122;6,478500366;6,022644043;0,455856323;4,389389409;0,684380715;210003,8725;1306066,676;6,21942074;baseline
23,73333333;6,21915988;6,478500366;6,022644043;0,455856323;4,349659411;0,687331984;210003,8664;1306023,575;6,219215796;baseline
23,75;6,218969258;6,478500366;6,022644043;0,455856323;4,309498722;0,691535825;210003,8809;1305983,544;6,219025461;baseline
23,76666667;6,21880445;6,478500366;6,022644043;0,455856323;4,261882962;0,694962136;210003,8791;1305948,935;6,218860953;baseline
23,78333333;6,218639753;6,478500366;6,022644043;0,455856323;4,200274736;0,6949313;210003,8833;1305914,348;6,218696634;baseline
23,8;6,218476096;6,478500366;6,022644043;0,455856323;4,121159064;0,689762662;210003,8858;1305879,98;6,218533459;baseline
23,81666667;6,218311568;6,478500366;6,022644043;0,455856323;4,046435518;0,685175489;210003,8847;1305845,429;6,218369403;baseline
23,83333333;6,218108844;6,478500366;6,022644043;0,455856323;3,963180634;0,67644751;210003,8896;1305802,857;6,218167269;baseline
23,85;6,217913261;6,478500366;6,022644043;0,455856323;3,87514707;0,665155847;210003,8871;1305761,785;6,21797232;baseline
23,86666667;6,217758887;6,478500366;6,022644043;0,455856323;3,808004561;0,662508783;210003,8943;1305729,366;6,217818388;baseline
23,88333333;6,217625682;6,478500366;6,022644043;0,455856323;3,763582923;0,665283316;210003,8923;1305701,393;6,217685475;baseline
23,9;6,217494187;6,478500366;6,022644043;0,455856323;3,722490944;0,668399894;210003,8881;1305673,779;6,217554258;baseline
23,91666667;6,21736755;6,478500366;6,022644043;0,455856323;3,689161665;0,672673959;210003,8921;1305647,186;6,217427856;baseline
23,93333333;6,217215415;6,478500366;6,022644043;0,455856323;3,667505017;0,679933828;210003,8857;1305615,237;6,217275913;baseline
23,95;6,217037439;6,478500366;6,022644043;0,455856323;3,667034164;0,690155326;210003,8852;1305577,862;6,217098034;baseline
23,96666667;6,216860208;6,478500366;6,022644043;0,455856323;3,659039646;0,699370898;210003,8774;1305540,644;6,216920944;baseline
23,98333333;6,216680401;6,478500366;6,022644043;0,455856323;3,651583689;0,70855991;210003,8803;1305502,884;6,21674128;baseline
24;6,216484756;6,478500366;6,022644043;0,455856323;3,652825578;0,718709959;210003,8763;1305461,799;6,216545742;baseline
24,01666667;6,216284011;6,478500366;6,022644043;0,455856323;3,64583232;0,727157566;210003,8772;1305419,642;6,216345158;baseline
24,03333333;6,21611222;6,478500366;6,022644043;0,455856323;3,622252746;0,733353309;210003,8714;1305383,566;6,216173598;baseline
24,05;6,215964815;6,478500366;6,022644043;0,455856323;3,590705477;0,738116246;210003,8769;1305352,611;6,216026448;baseline
24,06666667;6,215818961;6,478500366;6,022644043;0,455856323;3,557250392;0,742364159;210003,8797;1305321,982;6,215880865;baseline
24,08333333;6,215664444;6,478500366;6,022644043;0,455856323;3,516804458;0,744791694;210003,8835;1305289,533;6,215726673;baseline
24,1;6,215475836;6,478500366;6,022644043;0,455856323;3,488365002;0,749237195;210003,8862;1305249,926;6,215538357;baseline
24,11666667;6,215293472;6,478500366;6,022644043;0,455856323;3,471189966;0,756627072;210003,8789;1305211,629;6,215356209;baseline
24,13333333;6,215113796;6,478500366;6,022644043;0,455856323;3,456228581;0,76418984;210003,8783;1305173,897;6,215176737;baseline
24,15;6,214952583;6,478500366;6,022644043;0,455856323;3,417566699;0,766863152;210003,8789;1305140,042;6,215015855;baseline
24,16666667;6,214805576;6,478500366;6,022644043;0,455856323;3,389016697;0,772300611;210003,8708;1305109,171;6,214869095;baseline
24,18333333;6,214666777;6,478500366;6,022644043;0,455856323;3,362824319;0,777185707;210003,8685;1305080,023;6,214730534;baseline
24,2;6,2145458;6,478500366;6,022644043;0,455856323;3,335564634;0,781168867;210003,8723;1305054,618;6,214609789;baseline
24,21666667;6,214449568;6,478500366;6,022644043;0,455856323;3,312347814;0,784584525;210003,8669;1305034,409;6,214513746;baseline
24,23333333;6,214365082;6,478500366;6,022644043;0,455856323;3,285913997;0,786225208;210003,8669;1305016,667;6,214429463;baseline
24,25;6,214270732;6,478500366;6,022644043;0,455856323;3,253114736;0,786713192;210003,8596;1304996,854;6,214335366;baseline
24,26666667;6,214157958;6,478500366;6,022644043;0,455856323;3,215076126;0,78704715;210003,8665;1304973,171;6,214222896;baseline
24,28333333;6,21408499;6,478500366;6,022644043;0,455856323;3,19605559;0,789497186;210003,869;1304957,848;6,214150083;baseline
24,3;6,214028658;6,478500366;6,022644043;0,455856323;3,191396795;0,793399452;210003,8583;1304946,018;6,214093811;baseline
24,31666667;6,21395753;6,478500366;6,022644043;0,455856323;3,199541228;0,800247384;210003,863;1304931,081;6,214022683;baseline
24,33333333;6,213906637;6,478500366;6,022644043;0,455856323;3,213556811;0,805905878;210003,8605;1304920,394;6,213971745;baseline
